RegionID,WeatherDate,TemperatureC,HumidityPct,WindSpeedKmph,SolarIrradiance
10063,2022-10-06,23.3,31,7.4,234.5
10183,2023-10-09,34.9,85,14.0,190.1
10117,2023-03-01,0.7,52,17.7,836.0
10159,2022-02-19,32.0,70,2.6,314.0
10234,2024-01-25,25.9,36,10.2,191.7
10138,2024-08-19,13.8,71,0.3,712.3
10099,2024-02-29,21.0,67,4.8,890.1
10231,2025-01-01,21.0,71,7.3,532.8
10080,2024-08-12,22.1,77,11.2,565.9
10168,2022-10-27,19.5,100,10.2,116.6
10119,2025-02-07,15.9,33,11.0,335.7
10117,2025-03-18,15.0,74,1.4,650.9
10067,2023-12-21,26.0,57,3.7,732.0
10021,2023-11-16,26.8,59,4.3,420.3
10124,2022-03-02,25.1,42,4.1,15.7
10143,2023-11-03,36.5,49,4.7,422.7
10146,2022-12-04,9.3,69,9.6,580.9
10221,2023-03-20,7.6,74,16.1,460.9
10192,2025-05-05,35.4,72,3.4,321.6
10080,2024-03-10,21.2,28,15.1,594.3
10164,2024-02-29,15.0,67,9.7,696.9
10138,2023-11-01,16.2,48,16.0,945.0
10022,2022-12-21,25.5,13,0.8,132.6
10075,2022-03-23,30.1,64,11.2,540.4
10085,2022-10-17,23.7,42,10.9,747.9
10208,2023-09-24,28.3,51,19.4,589.3
10164,2025-08-01,18.6,32,10.5,407.1
10090,2025-03-26,29.9,62,23.5,452.1
10114,2023-04-19,26.2,66,12.4,179.1
10055,2022-09-10,12.4,61,6.6,696.4
10209,2023-01-20,15.7,69,16.9,568.1
10020,2024-11-20,24.7,47,8.9,609.5
10020,2025-03-07,2.2,50,18.1,533.9
10167,2023-04-07,31.5,42,7.3,197.1
10082,2023-10-09,21.3,54,12.0,398.3
10098,2023-04-01,18.8,49,15.7,308.4
10202,2022-04-06,17.5,35,10.1,208.2
10036,2025-05-15,21.1,44,15.2,114.7
10231,2025-07-19,23.7,63,11.3,528.4
10009,2024-11-22,26.9,37,7.8,543.9
10065,2022-12-23,33.3,90,14.3,734.7
10035,2024-12-17,17.1,20,9.3,495.5
10212,2024-05-07,23.4,50,5.0,1093.5
10085,2023-06-19,31.5,47,2.2,107.9
10006,2025-02-04,22.8,42,18.1,467.8
10078,2022-08-31,16.1,71,10.3,639.4
10233,2024-03-28,18.9,45,1.8,481.0
10005,2024-10-19,32.9,62,9.3,803.0
10227,2024-02-19,37.6,74,7.2,279.3
10044,2023-07-22,23.8,77,9.1,312.1
10121,2025-01-23,3.0,63,10.3,437.6
10087,2022-04-17,29.2,95,13.3,345.7
10057,2022-09-04,37.8,58,10.9,354.0
10050,2022-09-25,14.1,89,7.5,0.0
10041,2023-01-17,26.6,41,6.8,344.8
10092,2025-09-13,37.8,43,7.6,290.8
10190,2023-09-15,24.4,53,5.2,676.4
10228,2022-09-19,22.2,83,10.3,48.6
10042,2022-12-29,20.2,61,10.7,472.3
10088,2024-04-20,29.3,87,9.3,580.0
10123,2023-12-04,24.2,38,18.3,382.6
10206,2025-06-23,10.8,76,16.3,225.7
10192,2022-04-11,15.3,65,11.8,452.9
10010,2024-02-16,31.0,48,9.1,537.2
10116,2023-11-27,12.5,51,19.5,27.5
10000,2022-12-26,11.3,31,18.6,609.1
10018,2022-01-15,32.3,52,7.7,870.6
10156,2024-02-18,21.0,87,13.7,431.4
10048,2025-08-21,22.4,62,2.9,572.0
10034,2023-09-16,11.3,68,3.5,361.1
10158,2022-03-03,11.9,79,11.8,994.9
10178,2024-09-22,14.8,49,4.2,562.8
10105,2022-03-19,23.2,79,7.8,74.0
10155,2023-11-15,31.0,33,2.9,663.2
10140,2022-10-06,29.4,85,9.1,360.0
10045,2023-06-23,24.1,55,5.7,739.1
10129,2023-10-21,26.5,5,18.1,0.0
10037,2022-12-09,15.3,70,6.3,329.6
10165,2023-03-11,37.4,41,10.4,607.2
10050,2025-05-30,32.6,79,9.1,484.7
10080,2023-01-07,20.5,44,9.8,1001.6
10121,2024-01-10,14.2,24,14.1,761.6
10078,2022-08-03,38.3,73,15.1,0.0
10189,2023-10-26,18.5,96,9.8,767.5
10085,2024-03-30,28.6,73,7.8,507.7
10213,2022-03-20,5.4,40,20.3,418.9
10180,2024-01-15,30.3,26,4.7,474.4
10158,2023-11-03,9.2,60,10.3,69.1
10147,2022-10-08,24.8,27,14.7,795.0
10211,2024-04-17,14.6,49,21.6,841.3
10158,2023-09-12,30.6,39,11.4,724.3
10077,2024-05-05,20.4,60,7.9,631.4
10085,2025-05-04,23.5,36,18.4,163.0
10008,2022-05-19,27.7,58,8.1,366.5
10223,2022-02-05,16.2,43,10.7,339.0
10018,2023-07-04,13.0,65,10.9,500.8
10086,2022-09-26,26.2,58,7.8,550.1
10062,2024-01-24,22.2,44,5.7,416.6
10053,2023-12-03,28.8,91,12.6,353.1
10107,2022-06-07,37.3,84,13.1,407.2
10055,2022-02-02,24.7,28,12.6,560.4
10069,2023-07-21,23.5,59,6.1,888.7
10234,2024-04-08,14.7,71,5.7,638.4
10084,2023-04-01,23.6,76,13.3,425.0
10001,2022-10-11,9.9,85,3.6,936.9
10063,2022-04-02,28.1,42,18.7,515.5
10090,2023-01-18,16.3,67,6.2,474.6
10217,2024-02-27,24.1,29,22.2,434.7
10084,2025-05-19,31.1,73,13.0,557.6
10114,2025-06-06,24.8,88,10.1,654.7
10169,2022-07-24,14.9,45,6.0,607.2
10154,2024-04-23,21.4,58,3.5,76.5
10207,2025-05-04,16.3,51,8.6,552.7
10130,2022-03-16,24.1,41,11.7,456.4
10170,2022-04-24,25.7,48,11.4,398.4
10017,2022-11-25,22.8,42,2.5,506.6
10110,2022-09-17,16.7,88,12.6,0.0
10196,2024-04-05,27.2,76,14.9,618.8
10058,2023-04-27,21.4,83,13.5,550.0
10058,2025-01-02,12.0,70,11.5,791.2
10161,2022-03-26,23.7,52,4.2,59.5
10088,2025-01-27,32.6,48,18.3,689.2
10158,2024-09-25,22.1,54,5.3,828.9
10120,2023-11-04,26.4,51,11.6,780.1
10147,2023-11-18,29.7,85,16.2,295.4
10088,2024-12-07,24.6,41,7.0,452.0
10052,2024-03-18,27.5,48,8.7,659.9
10088,2022-01-02,36.3,82,2.4,196.5
10024,2023-08-04,19.1,39,14.2,564.0
10183,2025-04-07,17.6,27,6.6,592.1
10086,2024-03-08,40.2,49,9.0,661.3
10139,2022-03-08,21.1,35,7.4,591.9
10086,2024-08-08,18.3,41,10.5,748.9
10035,2025-01-03,10.4,48,10.1,571.0
10125,2024-04-09,23.5,46,14.2,672.0
10211,2022-07-23,16.2,53,1.2,858.7
10033,2025-05-05,29.6,57,11.7,391.9
10009,2022-10-23,22.0,45,3.6,602.5
10078,2025-02-18,26.5,47,14.0,925.3
10138,2022-07-20,8.0,52,8.2,627.7
10182,2023-11-06,28.5,61,16.9,498.4
10131,2023-07-31,15.7,46,9.6,557.1
10058,2023-03-05,5.9,39,10.6,374.0
10021,2022-06-25,28.3,89,15.9,386.2
10034,2023-09-24,29.4,51,12.8,363.1
10115,2023-08-02,26.9,40,4.3,801.5
10035,2025-08-31,15.6,55,4.1,204.1
10071,2025-01-03,17.2,73,11.6,416.1
10199,2022-05-09,32.4,54,6.9,585.6
10099,2024-06-11,28.9,32,7.2,267.8
10000,2023-12-29,19.6,5,16.2,502.0
10041,2024-08-19,10.6,60,6.6,584.7
10143,2025-03-17,22.5,51,12.5,579.9
10080,2025-06-17,28.4,77,18.0,779.9
10041,2024-03-31,29.7,52,12.4,716.2
10174,2024-01-27,31.7,68,4.7,336.8
10007,2022-03-24,21.7,51,18.7,405.5
10126,2023-04-05,27.1,26,11.6,23.6
10215,2023-06-12,31.4,81,2.1,746.7
10197,2023-05-01,12.5,97,3.1,642.9
10223,2022-10-30,23.7,28,7.0,144.7
10103,2023-04-11,26.2,32,14.5,778.5
10088,2024-12-08,18.0,63,10.6,394.6
10020,2025-08-07,28.5,100,19.4,118.7
10119,2023-04-11,22.4,36,3.5,428.4
10194,2023-10-16,1.3,60,3.8,175.9
10119,2025-03-15,18.3,48,6.4,366.0
10118,2024-07-25,19.8,37,9.9,552.0
10083,2024-04-15,27.0,35,6.1,758.8
10002,2025-04-06,12.1,45,21.6,670.7
10104,2024-01-06,38.6,16,12.6,426.7
10125,2023-11-13,28.3,61,9.5,755.2
10072,2022-04-10,31.8,64,4.6,408.0
10144,2024-10-14,20.0,55,2.8,254.3
10023,2022-08-07,22.9,49,12.2,437.5
10024,2022-03-17,19.5,96,5.9,611.5
10067,2025-08-01,13.0,51,7.3,42.9
10009,2025-08-14,16.8,59,12.4,187.7
10007,2022-09-08,20.4,29,14.5,205.2
10132,2025-02-18,15.4,59,7.3,688.8
10183,2024-04-26,32.5,67,7.3,70.5
10108,2022-06-22,26.2,53,16.8,162.1
10212,2024-05-22,12.0,53,15.1,649.2
10232,2025-05-25,28.3,30,7.4,333.3
10094,2025-03-08,30.5,100,7.8,576.0
10204,2024-12-05,14.5,56,0.2,307.0
10047,2025-09-02,22.0,60,17.8,775.3
10011,2023-04-01,33.7,66,11.6,917.9
10107,2023-09-18,26.3,76,13.2,597.0
10017,2023-04-23,11.4,76,6.7,284.6
10006,2024-02-15,15.4,50,5.8,467.9
10149,2024-09-20,24.3,30,8.5,457.1
10000,2024-05-20,31.1,54,16.6,511.4
10197,2022-10-29,3.8,41,8.6,704.5
10061,2023-05-19,15.6,63,10.5,319.7
10089,2023-08-16,17.1,28,9.5,480.9
10213,2023-04-14,16.2,16,3.5,782.7
10030,2025-05-11,9.7,61,7.0,617.0
10020,2023-08-24,10.8,30,14.2,71.4
10220,2022-01-07,26.5,55,6.5,653.4
10233,2022-01-10,20.0,100,8.9,718.0
10156,2024-07-03,11.3,79,18.8,654.5
10053,2025-07-16,19.7,64,7.8,814.9
10122,2022-01-19,9.0,38,11.9,382.7
10147,2025-01-17,17.4,58,17.9,827.3
10182,2025-05-01,24.6,48,14.9,719.6
10208,2022-06-27,28.5,55,22.8,554.0
10216,2025-05-19,21.5,36,4.5,604.9
10080,2024-07-28,24.4,70,13.5,628.7
10202,2022-03-15,22.9,41,2.5,980.0
10227,2023-02-14,21.3,42,16.2,743.9
10014,2023-08-18,11.4,92,17.7,482.4
10001,2022-02-24,13.5,55,10.6,0.0
10017,2023-06-04,36.0,88,7.5,0.0
10194,2023-02-09,8.3,65,20.6,147.2
10094,2022-07-17,17.8,68,10.7,694.0
10177,2025-01-15,21.7,47,6.3,347.2
10038,2025-06-19,24.5,98,19.6,324.1
10073,2025-09-19,25.5,68,5.6,475.2
10131,2022-12-27,18.6,75,11.4,463.4
10170,2025-01-23,25.1,51,4.2,379.5
10186,2023-08-21,28.0,83,2.7,924.5
10219,2023-10-16,24.6,61,7.6,601.9
10186,2024-10-20,23.4,45,10.6,556.1
10221,2022-03-19,19.9,42,11.9,661.7
10058,2024-02-24,24.1,62,6.7,457.4
10123,2024-02-11,27.7,59,11.7,571.0
10123,2024-11-05,39.0,51,7.1,618.8
10173,2023-07-08,22.3,54,12.0,491.8
10045,2023-09-29,25.3,56,11.2,369.5
10155,2022-04-04,26.8,89,1.2,864.5
10058,2024-09-12,22.3,89,13.9,1058.7
10126,2023-09-13,17.2,79,7.6,454.5
10047,2022-04-23,26.8,63,4.6,622.8
10043,2024-11-18,6.9,62,6.6,693.3
10034,2022-12-05,22.2,42,18.7,358.1
10091,2024-04-28,25.7,36,14.0,734.0
10035,2024-02-16,17.9,34,4.9,807.6
10193,2022-09-22,25.6,35,4.6,513.6
10212,2024-01-18,10.5,59,8.9,436.5
10042,2024-05-21,10.7,75,16.5,414.1
10046,2023-02-23,29.5,60,13.1,373.0
10044,2022-01-08,13.9,58,13.3,193.4
10096,2025-08-04,27.8,29,5.1,0.0
10027,2022-01-12,20.3,61,8.9,690.5
10186,2025-05-25,15.7,57,11.1,511.6
10177,2024-03-28,21.0,54,3.4,818.9
10231,2024-06-10,9.5,64,2.3,910.3
10036,2023-04-09,33.0,49,15.7,702.0
10023,2023-06-12,26.8,39,10.5,314.9
10106,2022-05-18,26.6,58,12.3,261.2
10196,2023-11-12,14.4,43,9.2,240.8
10046,2025-07-06,24.1,54,5.8,163.1
10088,2025-01-09,30.8,32,4.4,345.6
10143,2025-07-03,28.5,27,18.8,435.6
10152,2022-02-24,14.6,56,1.7,1166.2
10197,2025-03-29,34.5,48,15.0,500.1
10090,2023-05-12,2.5,21,5.7,502.7
10032,2023-02-07,30.3,47,16.5,548.5
10156,2023-04-23,9.1,68,10.1,426.5
10223,2023-07-04,6.5,46,9.7,363.4
10080,2023-01-11,7.6,40,11.7,647.4
10230,2022-02-27,10.0,39,9.7,512.7
10171,2024-11-11,9.5,87,18.0,600.0
10226,2024-11-20,21.6,76,7.9,209.9
10082,2023-12-19,17.3,26,10.6,628.1
10032,2022-06-01,6.4,36,4.7,125.2
10066,2025-08-05,16.7,89,13.8,354.8
10031,2023-11-29,16.8,40,7.1,575.7
10096,2025-04-29,32.5,60,9.1,586.0
10109,2022-07-27,19.7,36,15.6,557.1
10037,2023-04-29,19.8,50,14.9,698.8
10045,2023-05-30,30.3,31,15.7,607.6
10184,2022-11-28,34.3,39,2.6,504.3
10184,2023-04-11,26.7,47,9.1,848.4
10037,2022-11-01,30.8,90,9.4,351.8
10011,2022-03-15,21.1,36,4.0,653.0
10122,2023-10-08,19.3,35,8.1,725.7
10057,2024-12-10,30.2,22,11.2,262.3
10132,2023-04-10,21.0,84,6.7,849.8
10189,2025-05-28,19.0,44,3.4,360.0
10169,2024-03-20,17.8,74,10.5,305.1
10012,2024-04-06,10.8,61,10.2,603.5
10207,2024-04-11,7.1,68,19.2,627.4
10209,2022-04-02,15.4,43,15.1,974.3
10174,2024-11-04,14.4,58,13.9,377.4
10063,2023-02-15,27.2,94,5.2,670.1
10016,2024-07-31,20.3,58,5.3,560.8
10176,2022-07-20,22.6,55,9.2,389.8
10113,2024-05-20,17.0,61,12.5,602.9
10101,2023-07-10,6.2,55,11.8,794.9
10146,2022-12-26,21.8,32,4.8,305.3
10056,2024-05-15,10.8,60,9.9,306.2
10032,2023-06-03,13.0,36,7.7,481.6
10125,2024-01-22,16.6,60,20.1,561.1
10130,2023-10-24,17.3,47,11.3,450.8
10154,2024-10-16,22.1,65,11.4,627.8
10169,2023-10-22,20.2,80,6.5,270.1
10046,2025-07-27,16.7,60,11.7,690.8
10084,2023-12-14,19.3,62,8.7,859.4
10005,2025-06-08,8.9,76,2.9,811.8
10172,2022-08-21,16.5,73,12.0,437.4
10130,2025-07-01,6.0,58,8.2,659.7
10009,2025-01-28,12.7,29,7.3,125.4
10003,2025-09-21,7.4,27,11.5,308.5
10050,2025-03-03,15.7,39,11.8,0.0
10191,2022-12-10,10.4,79,13.0,390.9
10020,2023-11-06,25.9,53,14.8,674.2
10198,2024-05-23,23.0,55,9.4,439.5
10230,2023-07-03,31.6,49,9.5,721.0
10099,2022-01-14,30.4,45,6.4,558.8
10217,2023-01-31,27.6,64,13.2,379.9
10226,2025-09-27,1.5,35,3.2,482.2
10096,2024-09-23,37.8,25,17.4,690.8
10170,2024-10-04,24.0,63,11.8,762.7
10010,2022-03-04,29.6,66,10.9,760.8
10119,2022-11-08,34.6,77,11.9,672.0
10051,2024-11-11,15.0,43,11.8,684.1
10229,2023-05-12,17.3,64,21.5,0.0
10154,2022-01-09,30.2,45,8.8,494.4
10060,2023-09-15,22.3,31,3.4,759.5
10072,2023-09-21,7.3,71,10.8,329.1
10216,2025-01-07,34.4,32,9.8,515.3
10201,2022-05-03,7.5,43,9.7,773.0
10224,2022-02-26,17.8,42,12.4,408.9
10089,2022-10-02,43.1,55,3.2,335.7
10066,2022-09-23,22.6,65,9.7,650.7
10026,2022-07-24,30.2,41,16.3,564.3
10222,2023-04-03,18.0,99,14.0,326.3
10203,2023-08-24,16.2,65,8.8,810.5
10180,2023-05-27,13.1,81,11.7,615.4
10130,2023-03-10,29.7,64,7.9,0.0
10219,2022-08-19,9.7,66,10.5,481.8
10164,2022-06-15,25.6,56,8.5,557.1
10029,2022-06-09,10.1,52,15.5,492.1
10167,2022-02-13,22.8,46,6.4,185.5
10172,2024-12-15,9.7,23,6.1,392.8
10116,2022-11-21,19.1,5,14.2,635.0
10028,2023-04-14,16.0,51,10.7,483.9
10134,2023-05-08,25.6,49,12.4,633.3
10082,2025-01-06,6.9,56,8.6,210.5
10216,2025-01-21,27.8,43,9.3,179.8
10186,2022-12-03,21.9,49,8.9,1021.6
10001,2022-09-19,20.2,68,16.9,945.5
10043,2024-10-12,24.1,82,10.5,574.0
10161,2024-09-05,1.1,74,13.9,121.4
10069,2022-03-30,19.0,36,16.3,604.8
10226,2022-10-13,34.6,47,15.4,490.5
10167,2023-06-23,24.5,48,7.7,871.9
10156,2024-11-04,32.0,69,6.9,609.1
10141,2024-09-28,16.8,47,9.0,649.7
10038,2023-01-14,22.1,45,6.0,1092.1
10113,2024-10-20,33.8,54,9.8,800.3
10002,2025-07-06,28.1,78,12.2,249.7
10175,2024-10-25,15.7,67,2.0,574.7
10082,2023-07-19,20.2,67,11.5,378.0
10133,2022-09-08,14.1,59,12.8,614.0
10168,2024-12-19,19.0,58,9.6,833.2
10199,2022-06-15,26.4,70,16.0,381.5
10147,2025-08-30,18.5,45,12.1,624.6
10071,2023-11-09,30.5,49,4.5,34.8
10203,2025-05-09,21.8,54,6.3,562.8
10170,2024-09-17,12.1,47,3.8,741.3
10159,2024-04-14,21.4,36,18.4,11.2
10185,2024-06-17,35.3,53,8.3,339.1
10015,2022-02-20,18.0,76,16.5,380.9
10119,2023-12-25,23.1,43,13.3,722.2
10079,2025-07-11,30.0,75,14.8,340.6
10210,2023-05-22,38.4,67,12.6,604.3
10131,2023-03-19,22.5,68,10.6,556.8
10198,2025-09-24,15.2,34,6.6,860.7
10238,2023-08-23,22.0,65,17.5,351.2
10202,2024-03-22,11.8,42,10.7,415.2
10194,2024-05-31,12.8,90,9.9,671.3
10038,2022-01-27,21.5,42,13.1,597.3
10080,2022-06-20,28.3,43,10.9,347.1
10042,2025-01-23,22.8,35,9.6,697.8
10064,2022-11-11,27.1,92,14.4,0.0
10020,2024-12-29,27.2,55,12.4,627.8
10127,2022-06-26,28.2,55,5.2,0.0
10095,2022-06-03,19.9,46,19.9,383.0
10176,2025-02-26,9.1,58,10.8,924.8
10136,2023-08-31,49.7,68,4.3,102.9
10117,2025-05-22,33.6,26,14.8,208.3
10070,2022-07-03,43.7,49,9.5,176.0
10234,2025-05-21,15.6,62,4.3,603.0
10229,2022-04-19,22.2,44,5.2,425.5
10195,2022-11-02,15.5,60,6.6,830.8
10003,2023-05-21,27.1,74,6.3,475.9
10101,2023-10-22,25.9,38,13.6,714.4
10112,2025-07-30,5.5,37,11.3,0.0
10052,2024-05-29,35.0,57,6.7,535.4
10146,2024-07-25,32.6,79,6.5,206.7
10019,2023-08-16,20.6,80,12.7,498.2
10182,2023-06-23,28.9,35,8.3,395.0
10073,2022-08-17,18.8,90,4.7,488.0
10162,2023-02-19,14.8,42,14.5,12.4
10167,2024-05-04,18.5,5,15.7,439.8
10117,2025-09-06,12.3,58,16.9,980.8
10006,2022-03-14,14.5,29,6.1,663.8
10001,2022-06-01,16.2,75,5.9,848.4
10134,2022-03-23,34.8,14,4.7,108.2
10061,2025-01-03,37.2,83,13.2,629.2
10121,2023-04-07,37.5,80,13.1,263.2
10176,2024-10-06,31.7,51,5.9,367.5
10015,2022-07-25,16.5,29,2.4,411.0
10020,2024-04-20,22.7,90,3.7,599.1
10083,2023-10-02,11.3,59,7.5,861.6
10110,2024-11-22,24.6,60,11.5,636.7
10068,2022-11-13,20.7,76,17.1,341.2
10077,2022-02-23,20.9,55,7.2,832.5
10009,2023-12-31,25.8,44,4.0,0.0
10225,2023-01-12,23.9,52,14.3,435.9
10049,2022-08-23,29.1,42,22.2,715.0
10202,2025-03-30,25.7,52,2.1,389.9
10038,2023-03-20,25.9,63,14.3,741.6
10107,2023-04-03,36.9,60,3.7,316.3
10143,2024-02-05,25.1,48,12.7,516.5
10107,2022-06-10,18.3,61,9.5,389.6
10025,2022-07-02,30.0,25,15.9,654.6
10106,2022-10-29,21.0,61,12.7,629.1
10007,2024-05-15,22.1,78,14.3,422.3
10171,2023-05-14,20.3,66,16.1,678.4
10222,2024-01-28,9.6,20,14.5,810.5
10063,2024-10-14,24.3,49,7.8,952.9
10194,2023-01-20,31.6,48,9.1,557.5
10082,2022-03-17,13.0,22,15.2,463.1
10017,2025-03-27,22.6,36,5.9,834.2
10024,2024-02-02,20.8,57,19.1,683.5
10036,2022-10-18,21.2,47,5.5,358.5
10100,2025-09-27,16.4,78,6.2,231.8
10058,2022-08-05,32.2,38,5.8,792.2
10005,2024-02-07,17.9,94,11.7,567.8
10112,2024-09-24,33.8,68,16.4,520.6
10173,2024-09-13,13.2,74,9.5,376.5
10135,2022-11-07,24.0,45,17.0,670.7
10016,2022-10-11,17.1,64,16.3,40.5
10054,2022-05-19,18.0,96,9.5,583.5
10024,2024-05-05,26.3,57,11.2,325.3
10219,2022-06-22,32.2,68,14.6,220.3
10199,2025-06-21,15.9,44,27.8,226.0
10126,2022-12-23,28.7,28,9.9,688.8
10148,2022-06-04,16.4,55,14.2,556.7
10211,2023-08-03,20.5,76,14.1,356.7
10159,2022-12-08,19.5,39,4.1,149.8
10086,2024-02-03,15.5,90,12.9,433.2
10236,2025-03-20,0.8,6,22.1,994.3
10140,2024-03-26,14.6,11,14.9,618.0
10148,2023-04-02,24.3,58,13.3,588.5
10028,2024-08-14,15.6,35,12.4,0.0
10068,2022-03-02,11.1,83,9.9,84.3
10124,2024-03-30,33.3,62,10.2,694.0
10222,2023-12-12,26.8,69,8.6,312.9
10159,2023-04-11,21.1,27,21.8,889.8
10079,2023-04-25,1.4,61,13.2,584.6
10239,2022-12-04,19.2,54,11.8,373.0
10150,2022-05-14,30.8,11,13.5,599.3
10102,2022-11-23,11.6,93,10.0,687.9
10101,2022-10-10,26.1,45,6.3,766.3
10202,2022-05-31,26.0,55,14.3,628.3
10114,2024-09-24,23.0,80,17.3,533.9
10227,2025-08-10,17.6,67,16.9,639.8
10086,2023-12-18,29.9,73,1.1,911.7
10042,2023-12-03,24.2,49,4.8,396.9
10135,2024-07-13,18.9,69,12.0,738.6
10038,2024-01-03,21.0,55,18.2,596.5
10065,2025-06-01,14.8,55,8.5,1000.6
10062,2024-07-06,19.0,51,2.8,538.9
10010,2025-01-25,25.9,47,17.9,483.0
10214,2024-10-09,13.8,22,16.6,461.0
10046,2023-12-22,16.2,80,1.0,222.9
10131,2022-07-02,28.0,38,2.9,574.9
10007,2023-05-15,20.6,6,17.8,200.9
10070,2023-02-25,25.3,81,6.3,744.0
10164,2023-11-16,22.0,62,11.8,442.7
10157,2025-09-26,19.9,54,2.7,306.1
10096,2024-10-31,21.2,46,13.6,428.8
10144,2024-09-15,19.5,39,8.6,249.5
10124,2025-02-16,10.7,47,10.7,488.9
10013,2024-05-30,29.5,32,4.8,642.0
10068,2025-05-14,26.7,16,5.4,644.9
10109,2022-01-26,16.7,78,2.8,340.1
10138,2023-01-22,14.1,55,12.3,1058.8
10176,2023-07-20,5.1,70,16.1,194.4
10052,2024-01-24,22.5,38,5.2,720.5
10061,2022-09-18,23.2,95,9.8,409.2
10103,2025-06-18,1.2,28,13.4,242.0
10043,2023-01-29,24.7,79,8.1,89.9
10188,2023-05-24,28.4,49,8.2,735.3
10112,2025-01-17,37.1,28,17.0,883.6
10036,2025-01-31,16.4,63,18.8,1000.0
10093,2023-02-15,33.3,41,0.3,688.2
10037,2023-05-20,26.7,42,17.9,351.7
10171,2023-12-15,30.1,55,15.1,378.4
10155,2024-04-17,25.3,40,0.4,5.1
10069,2024-01-27,10.6,9,10.1,391.6
10027,2024-05-11,18.6,47,19.0,618.4
10218,2024-01-08,29.8,48,11.5,749.4
10136,2025-08-27,21.8,91,1.8,820.9
10073,2023-07-10,38.4,23,10.7,578.2
10074,2024-05-04,30.2,72,4.1,823.8
10159,2024-07-05,10.8,20,10.0,777.3
10028,2025-06-15,22.9,41,8.3,680.4
10201,2023-10-08,26.9,41,7.6,727.7
10161,2023-11-19,22.9,40,8.9,756.1
10195,2023-10-05,18.0,58,0.7,420.5
10154,2022-02-16,35.0,34,9.5,634.3
10036,2023-12-06,19.7,68,10.6,346.2
10039,2022-12-15,22.7,52,14.0,190.5
10121,2025-01-03,17.9,55,12.4,471.6
10230,2023-12-21,24.9,64,14.1,755.7
10068,2023-05-07,27.0,88,6.1,109.1
10096,2025-03-08,21.7,38,8.2,1100.4
10125,2023-11-22,13.7,74,21.3,595.4
10034,2023-04-09,11.1,52,4.4,480.5
10111,2024-04-14,19.3,8,10.2,815.7
10193,2023-09-14,24.0,79,21.6,592.0
10167,2023-10-21,19.0,45,26.0,362.1
10168,2022-09-13,27.3,62,15.6,376.8
10181,2022-12-27,21.6,44,7.3,591.3
10137,2025-07-17,7.6,74,15.6,381.7
10079,2023-05-31,35.1,36,6.2,825.4
10118,2023-10-19,18.0,73,1.7,745.8
10040,2023-03-25,16.4,83,8.4,350.3
10114,2022-07-14,24.0,46,8.8,319.7
10125,2022-02-17,29.6,29,15.3,273.9
10204,2025-05-24,21.2,49,7.0,283.7
10108,2023-10-05,5.4,32,16.6,472.5
10008,2025-04-10,17.1,35,17.6,0.0
10169,2022-04-27,20.6,100,7.0,443.9
10234,2024-03-03,27.5,31,12.2,317.6
10129,2022-09-01,28.4,41,1.8,214.2
10133,2023-05-19,32.8,69,9.8,228.8
10224,2022-02-13,15.6,51,12.3,268.9
10070,2024-11-22,13.1,40,8.9,0.0
10128,2025-02-13,23.6,43,14.5,475.7
10012,2022-01-22,18.3,17,11.1,812.7
10165,2024-04-28,10.5,78,2.6,295.7
10066,2023-09-14,23.1,51,8.4,560.3
10051,2022-02-05,37.1,42,10.5,375.6
10008,2024-08-01,20.2,41,11.9,129.7
10111,2022-09-07,23.2,38,9.3,618.3
10226,2024-07-17,9.1,80,1.9,417.8
10105,2023-05-10,25.0,55,1.2,256.2
10073,2025-07-10,22.4,29,12.1,247.5
10023,2025-06-17,24.7,62,11.7,783.3
10072,2024-02-08,29.1,52,12.0,450.3
10105,2024-10-24,30.4,30,12.7,499.4
10076,2024-01-12,17.6,62,9.5,337.4
10134,2022-10-11,16.9,37,10.7,320.9
10028,2022-12-06,28.9,61,6.2,0.0
10105,2022-01-05,22.3,61,10.9,799.2
10097,2022-12-26,12.6,67,6.8,88.6
10013,2023-05-03,17.7,24,3.2,837.5
10220,2022-07-14,20.8,38,1.2,149.9
10007,2023-05-05,9.2,41,5.8,242.7
10029,2025-06-06,20.8,87,12.1,443.4
10074,2022-01-01,32.6,41,6.7,526.4
10075,2023-01-24,24.5,43,4.7,443.0
10021,2023-09-25,23.5,76,11.9,371.0
10094,2022-12-19,6.5,77,8.5,1058.9
10017,2022-04-07,19.6,38,5.5,674.9
10228,2022-08-04,28.3,61,5.5,183.9
10189,2024-07-05,25.8,51,11.9,66.3
10041,2024-12-30,27.4,34,4.5,533.3
10095,2025-09-30,23.6,67,14.5,652.4
10043,2022-09-06,11.1,44,14.7,648.5
10008,2024-11-26,14.5,56,9.7,478.4
10232,2022-09-18,19.0,68,4.0,402.2
10064,2022-07-06,21.6,53,5.2,35.1
10155,2022-10-03,12.4,90,10.6,294.7
10008,2023-01-05,14.6,29,2.4,583.5
10140,2023-01-09,19.6,26,1.9,826.7
10167,2023-06-22,34.1,86,4.8,92.2
10208,2023-02-04,9.9,35,11.9,1003.8
10167,2022-04-28,15.2,79,8.4,197.7
10150,2024-11-19,14.5,61,8.3,263.9
10084,2023-12-07,18.1,45,10.1,715.5
10081,2023-05-07,13.0,43,18.2,775.6
10024,2025-07-23,14.7,52,0.6,384.2
