RegionID,Timestamp,LoadMW,UtilizationPct,TransformerCount,LossesPct
10229,2023-01-17 02:00:00,84.5,73,26,6.25
10189,2023-08-26 18:00:00,54.58,50,18,9.03
10043,2022-02-25 19:00:00,115.74,96,10,2.75
10227,2024-04-27 13:00:00,69.35,45,21,10.35
10213,2022-12-30 08:00:00,52.33,90,7,2.96
10127,2022-04-15 10:00:00,59.56,98,28,11.38
10101,2022-08-04 08:00:00,69.38,62,12,2.87
10208,2025-06-12 20:00:00,109.91,70,6,8.7
10026,2022-06-06 13:00:00,21.7,37,22,5.46
10238,2025-02-06 14:00:00,88.81,61,21,5.85
10069,2025-07-23 09:00:00,57.1,67,6,10.38
10060,2024-01-11 00:00:00,83.59,55,28,6.7
10094,2024-01-04 04:00:00,71.63,68,15,6.23
10196,2024-11-22 04:00:00,46.08,52,24,8.66
10218,2023-06-04 10:00:00,71.54,54,6,5.78
10061,2025-04-21 18:00:00,93.95,95,27,3.1
10043,2025-09-27 16:00:00,81.36,64,25,6.78
10005,2022-02-10 03:00:00,112.33,99,5,3.18
10028,2024-08-11 01:00:00,36.65,39,19,4.96
10109,2022-11-22 04:00:00,14.54,22,13,7.54
10132,2023-04-26 05:00:00,7.19,12,26,11.98
10144,2024-09-13 07:00:00,20.8,32,28,7.5
10124,2025-01-06 06:00:00,81.98,83,5,3.36
10199,2023-05-23 03:00:00,52.05,55,24,7.44
10116,2022-08-10 06:00:00,5.21,14,22,7.18
10109,2023-10-30 08:00:00,33.71,42,5,11.22
10040,2025-02-18 18:00:00,79.49,56,6,6.83
10018,2023-01-27 04:00:00,76.37,75,14,6.3
10149,2023-10-06 07:00:00,71.51,47,27,1.0
10046,2023-05-09 12:00:00,90.62,95,11,6.31
10164,2024-09-04 12:00:00,61.61,71,5,12.23
10196,2025-01-14 09:00:00,74.7,97,24,10.52
10050,2024-11-30 22:00:00,57.16,71,10,10.89
10201,2023-05-23 01:00:00,73.76,50,17,10.12
10092,2024-10-30 02:00:00,57.99,60,20,1.0
10011,2022-05-04 02:00:00,39.98,90,6,4.15
10026,2025-01-05 23:00:00,42.81,83,5,10.62
10084,2024-04-10 20:00:00,51.32,82,21,2.45
10028,2025-08-28 20:00:00,51.29,43,9,7.79
10027,2023-12-27 20:00:00,75.91,56,7,8.27
10131,2024-09-12 18:00:00,52.0,99,22,6.53
10074,2022-12-18 14:00:00,96.42,96,19,9.69
10201,2024-11-28 08:00:00,72.49,60,16,8.24
10069,2025-01-29 17:00:00,50.44,58,28,7.76
10174,2023-02-23 17:00:00,113.22,120,11,7.62
10032,2023-07-30 12:00:00,29.67,19,20,7.07
10052,2022-10-01 14:00:00,99.56,120,8,8.03
10063,2023-02-16 21:00:00,90.89,71,26,5.42
10090,2024-05-13 11:00:00,115.39,79,10,7.25
10109,2024-12-17 05:00:00,10.43,38,20,8.7
10170,2024-07-14 09:00:00,55.17,69,5,11.23
10235,2022-04-13 04:00:00,59.42,86,12,8.72
10189,2022-05-08 19:00:00,32.97,21,23,6.05
10018,2023-12-15 08:00:00,83.35,71,29,5.51
10179,2022-01-22 10:00:00,52.01,48,24,8.52
10161,2023-07-14 12:00:00,56.69,62,9,10.0
10068,2023-01-03 04:00:00,105.34,111,19,11.28
10219,2025-05-21 05:00:00,49.14,36,25,3.77
10072,2024-08-10 00:00:00,96.63,97,28,5.74
10041,2024-08-30 11:00:00,12.84,33,11,9.63
10222,2025-05-05 20:00:00,104.79,70,29,2.21
10236,2022-06-02 03:00:00,103.94,92,18,10.77
10143,2022-05-02 08:00:00,66.1,93,25,9.63
10234,2023-10-18 06:00:00,98.49,73,6,4.29
10142,2025-08-03 02:00:00,91.79,120,15,6.06
10177,2022-04-25 08:00:00,89.27,72,13,5.96
10169,2023-05-16 11:00:00,97.24,104,29,3.95
10018,2022-05-26 14:00:00,67.91,65,11,8.28
10204,2023-05-09 06:00:00,5.33,26,12,8.39
10083,2022-03-09 08:00:00,87.98,57,15,13.04
10136,2025-07-12 11:00:00,78.98,83,14,5.42
10096,2022-01-13 22:00:00,54.59,76,23,5.93
10049,2023-10-31 08:00:00,51.59,80,16,6.43
10103,2025-07-25 10:00:00,51.02,100,23,7.19
10087,2022-07-09 09:00:00,70.94,57,11,8.16
10221,2024-06-29 16:00:00,72.82,76,22,3.2
10231,2023-12-09 01:00:00,95.42,79,15,5.91
10086,2024-01-07 19:00:00,100.81,76,7,11.73
10110,2022-11-04 10:00:00,107.92,98,27,9.33
10177,2023-01-31 19:00:00,36.0,25,6,7.38
10145,2023-02-15 17:00:00,70.97,64,18,6.11
10049,2023-07-25 15:00:00,68.92,113,8,12.14
10201,2023-03-29 21:00:00,82.77,76,21,6.67
10061,2024-05-24 04:00:00,88.0,70,16,2.67
10235,2023-08-01 07:00:00,52.14,68,15,5.97
10175,2024-01-13 04:00:00,43.98,53,15,5.94
10223,2025-05-03 16:00:00,34.57,71,6,5.93
10239,2023-12-07 15:00:00,81.46,66,20,2.27
10097,2022-03-29 06:00:00,33.08,44,15,5.21
10199,2023-06-08 17:00:00,71.74,80,10,2.65
10068,2024-12-05 13:00:00,71.72,84,26,6.49
10229,2023-06-29 17:00:00,74.53,50,20,3.17
10190,2022-11-10 12:00:00,107.88,82,26,9.72
10094,2023-09-05 09:00:00,53.9,56,16,2.73
10087,2022-05-16 23:00:00,99.97,93,5,2.39
10045,2024-10-02 23:00:00,64.7,120,20,9.45
10131,2025-01-18 01:00:00,30.91,39,9,8.5
10210,2022-01-12 11:00:00,47.83,64,26,5.84
10206,2025-02-09 00:00:00,63.67,65,9,8.59
10204,2023-05-11 00:00:00,5.0,10,8,7.56
10035,2025-09-14 14:00:00,86.88,102,26,7.76
10056,2022-12-07 04:00:00,25.35,44,19,11.21
10166,2022-09-27 19:00:00,52.37,75,23,7.09
10212,2022-05-28 06:00:00,66.94,96,15,7.01
10214,2023-12-25 10:00:00,76.07,58,17,5.37
10124,2023-07-03 12:00:00,42.66,63,27,4.69
10075,2023-11-10 19:00:00,42.14,88,28,9.11
10123,2023-02-12 21:00:00,63.45,51,16,5.96
10025,2024-02-12 04:00:00,23.43,56,22,6.84
10147,2025-03-13 04:00:00,22.89,44,26,12.24
10005,2022-06-14 10:00:00,79.94,74,5,3.84
10016,2022-11-17 17:00:00,47.3,103,27,7.52
10148,2023-03-21 20:00:00,71.53,73,18,8.99
10075,2025-08-23 04:00:00,39.89,54,13,3.66
10086,2023-09-23 15:00:00,56.38,42,9,4.81
10040,2023-06-25 17:00:00,58.47,28,10,6.98
10155,2024-11-20 06:00:00,95.52,76,16,10.05
10084,2024-04-01 08:00:00,39.3,53,7,9.15
10162,2023-09-24 13:00:00,29.62,38,25,11.28
10163,2024-09-06 09:00:00,66.1,65,18,8.02
10185,2022-01-07 03:00:00,97.02,79,15,5.68
10012,2023-10-18 06:00:00,60.59,75,14,7.31
10146,2024-11-17 21:00:00,71.49,120,22,5.64
10200,2024-10-16 19:00:00,68.02,71,17,12.38
10033,2025-01-11 06:00:00,65.87,57,24,7.21
10154,2022-07-07 14:00:00,47.42,83,28,5.44
10211,2023-05-09 21:00:00,59.49,49,15,10.4
10031,2024-10-11 15:00:00,34.06,41,27,1.0
10164,2023-12-28 14:00:00,62.8,66,9,5.5
10052,2023-11-26 10:00:00,51.42,48,6,7.16
10125,2023-04-24 06:00:00,74.58,94,21,6.46
10081,2025-05-07 12:00:00,85.51,66,24,7.88
10204,2023-06-24 00:00:00,57.86,90,15,6.92
10043,2024-06-22 01:00:00,72.14,75,15,13.31
10202,2022-08-02 23:00:00,80.65,78,8,6.77
10060,2022-10-18 14:00:00,99.32,65,24,4.45
10136,2023-10-06 16:00:00,100.56,96,17,6.82
10078,2024-05-01 03:00:00,56.79,49,7,14.74
10157,2022-04-26 13:00:00,47.89,79,5,6.66
10195,2022-03-09 14:00:00,70.08,58,17,4.69
10015,2022-12-29 11:00:00,72.1,59,8,9.41
10144,2022-03-12 04:00:00,42.23,76,18,1.64
10112,2024-09-08 00:00:00,74.09,62,7,5.8
10142,2024-10-05 16:00:00,96.42,120,20,10.17
10072,2022-03-26 16:00:00,85.53,59,25,9.49
10109,2025-02-28 00:00:00,34.32,65,13,7.97
10085,2024-12-22 02:00:00,97.54,68,8,8.15
10211,2025-09-14 12:00:00,73.63,65,26,7.07
10235,2023-10-17 06:00:00,50.21,97,19,5.18
10091,2025-04-29 20:00:00,35.57,56,9,2.76
10041,2025-06-24 12:00:00,27.02,46,25,1.0
10075,2022-09-06 23:00:00,76.3,120,20,6.12
10108,2022-04-05 20:00:00,24.75,40,21,5.43
10230,2022-05-30 11:00:00,85.96,75,7,7.12
10148,2023-09-08 05:00:00,76.08,64,25,6.44
10151,2022-10-02 16:00:00,73.56,71,8,8.56
10166,2023-10-06 17:00:00,38.73,71,12,7.98
10149,2023-05-12 16:00:00,65.71,35,12,7.58
10033,2023-08-31 13:00:00,92.71,63,26,7.09
10211,2024-08-17 14:00:00,101.71,79,10,9.29
10237,2025-09-25 21:00:00,83.97,59,19,6.44
10110,2025-04-06 21:00:00,68.19,75,23,10.38
10142,2024-08-23 18:00:00,32.62,65,5,7.25
10004,2025-04-30 17:00:00,46.55,84,5,7.69
10003,2022-04-04 12:00:00,62.3,89,14,6.41
10236,2024-06-15 07:00:00,73.25,54,23,4.38
10197,2023-11-09 01:00:00,52.06,88,8,7.66
10209,2025-07-02 10:00:00,63.33,69,18,2.49
10162,2022-05-28 05:00:00,31.44,63,28,7.95
10163,2022-04-25 00:00:00,63.18,69,8,7.9
10202,2024-09-24 17:00:00,36.08,37,5,8.51
10162,2024-05-30 01:00:00,45.79,83,18,4.04
10193,2024-12-14 09:00:00,71.15,57,23,8.79
10123,2023-06-05 13:00:00,103.46,80,7,5.51
10068,2024-01-02 13:00:00,48.49,40,24,9.89
10012,2024-04-29 00:00:00,32.69,44,18,8.22
10159,2024-05-14 13:00:00,19.83,30,7,3.4
10163,2024-01-09 11:00:00,79.06,72,26,2.14
10070,2024-01-28 00:00:00,77.34,73,27,5.49
10086,2024-07-31 21:00:00,63.42,68,12,8.95
10163,2024-11-26 02:00:00,34.78,52,26,7.98
10140,2022-06-19 08:00:00,73.98,66,23,7.74
10104,2023-11-05 09:00:00,101.6,78,29,6.12
10131,2022-06-07 23:00:00,46.02,81,9,5.5
10050,2023-06-13 04:00:00,52.32,63,6,1.0
10139,2024-03-23 23:00:00,57.3,54,5,3.01
10068,2023-10-05 07:00:00,65.52,83,19,6.07
10156,2024-11-19 15:00:00,85.25,70,18,6.25
10215,2022-08-30 16:00:00,76.08,72,21,8.04
10236,2023-10-18 23:00:00,84.64,79,7,5.2
10041,2025-08-29 15:00:00,12.97,24,28,7.44
10079,2022-12-03 10:00:00,120.08,110,11,6.8
10192,2025-02-12 10:00:00,128.42,113,7,1.96
10120,2025-08-16 15:00:00,110.28,112,11,6.84
10024,2022-09-27 07:00:00,24.3,23,29,8.86
10187,2022-03-25 09:00:00,75.7,93,5,5.37
10207,2022-03-06 00:00:00,127.96,95,27,7.58
10144,2023-10-23 00:00:00,59.38,110,23,6.26
10119,2025-09-17 01:00:00,60.79,52,25,11.91
10229,2024-09-02 08:00:00,56.85,42,13,8.08
10023,2023-04-23 05:00:00,97.33,85,24,5.28
10032,2022-07-08 03:00:00,73.7,82,5,6.16
10227,2023-07-15 10:00:00,82.63,67,7,9.99
10170,2023-02-11 06:00:00,93.12,96,22,6.42
10069,2023-06-06 04:00:00,76.94,95,20,11.14
10226,2023-09-28 05:00:00,51.7,10,20,9.18
10027,2022-12-27 04:00:00,90.36,85,13,6.79
10126,2023-03-31 19:00:00,112.13,85,24,5.47
10225,2024-01-07 08:00:00,91.09,66,15,7.32
10089,2023-11-24 13:00:00,83.6,67,20,5.28
10022,2023-12-23 05:00:00,102.66,94,17,8.4
10110,2023-10-10 06:00:00,85.01,74,17,7.65
10163,2023-08-07 17:00:00,22.5,23,10,1.79
10224,2024-05-03 05:00:00,72.82,113,10,10.71
10210,2022-10-14 04:00:00,42.76,56,16,6.58
10202,2022-11-06 20:00:00,75.87,96,16,8.58
10172,2025-02-11 12:00:00,33.64,66,22,3.87
10010,2024-02-12 19:00:00,68.18,61,6,4.84
10052,2025-02-01 05:00:00,58.07,58,12,7.05
10220,2022-09-01 00:00:00,73.98,120,19,10.42
10048,2024-05-22 22:00:00,37.79,58,13,2.27
10169,2025-01-27 21:00:00,45.66,59,23,2.1
10165,2022-10-16 18:00:00,69.83,75,25,6.3
10175,2022-01-15 12:00:00,65.05,81,26,3.17
10119,2024-02-06 17:00:00,52.88,45,25,11.08
10170,2025-02-15 12:00:00,61.57,69,22,2.31
10093,2025-04-16 06:00:00,43.68,81,15,11.65
10147,2023-01-30 08:00:00,60.57,73,5,14.28
10199,2022-06-27 15:00:00,40.22,43,18,8.76
10046,2022-04-16 12:00:00,68.11,99,24,9.62
10091,2025-02-07 15:00:00,31.4,59,7,3.89
10158,2024-11-20 03:00:00,58.86,48,29,10.15
10125,2025-09-01 02:00:00,46.31,55,6,7.21
10121,2023-04-30 20:00:00,40.93,81,10,6.55
10062,2022-09-29 01:00:00,67.25,81,9,2.89
10174,2022-09-02 18:00:00,15.68,17,12,7.2
10036,2022-04-24 19:00:00,26.47,28,17,8.42
10078,2024-03-14 23:00:00,98.73,69,19,10.03
10024,2023-06-16 11:00:00,54.24,67,18,5.81
10203,2025-02-15 20:00:00,23.4,34,6,5.43
10236,2022-09-24 22:00:00,75.62,67,15,4.95
10007,2025-08-03 21:00:00,39.36,51,23,11.15
10196,2023-11-05 03:00:00,66.31,88,14,7.89
10097,2025-03-26 08:00:00,47.14,65,20,7.03
10216,2025-09-11 17:00:00,65.8,47,22,6.52
10079,2024-03-23 17:00:00,76.41,57,11,6.19
10177,2025-06-03 07:00:00,63.18,45,5,6.09
10172,2024-02-14 21:00:00,43.01,82,15,6.3
10075,2022-01-14 20:00:00,30.19,60,16,7.38
10069,2025-02-04 17:00:00,85.09,113,12,11.15
10198,2023-01-27 02:00:00,113.62,91,8,8.97
10223,2022-12-11 23:00:00,38.57,85,25,4.38
10007,2023-01-22 23:00:00,47.93,37,20,2.99
10194,2025-08-18 20:00:00,68.5,120,20,7.16
10127,2023-04-30 06:00:00,41.44,80,16,11.51
10085,2024-12-02 13:00:00,83.19,64,29,9.76
10228,2024-07-14 12:00:00,72.77,77,6,6.73
10054,2024-12-26 08:00:00,107.33,96,27,3.46
10005,2022-12-18 02:00:00,59.95,38,26,7.14
10173,2023-02-26 05:00:00,83.65,120,16,6.72
10024,2022-02-19 00:00:00,58.51,68,20,10.06
10145,2023-07-24 09:00:00,14.4,14,5,4.66
10163,2022-12-30 00:00:00,58.41,60,6,8.33
10025,2022-01-17 12:00:00,18.72,27,13,7.71
10025,2025-09-13 15:00:00,7.93,10,11,4.67
10097,2024-08-04 19:00:00,74.66,101,26,6.75
10019,2025-01-13 14:00:00,70.68,120,23,5.95
10048,2023-07-09 21:00:00,55.41,54,23,7.8
10201,2023-01-19 14:00:00,79.51,55,5,4.66
10036,2024-12-10 00:00:00,53.77,79,21,11.35
10094,2025-04-07 11:00:00,70.1,52,7,5.18
10053,2023-12-13 11:00:00,64.59,48,5,7.68
10118,2023-11-28 13:00:00,48.6,78,13,10.35
10015,2024-12-08 00:00:00,89.47,64,12,4.25
10210,2025-03-22 16:00:00,5.0,10,20,3.25
10197,2022-09-05 18:00:00,10.86,10,29,4.49
10174,2025-08-08 21:00:00,68.75,69,17,7.23
10180,2023-12-30 10:00:00,38.82,67,21,4.19
10173,2022-05-03 00:00:00,6.14,10,6,6.13
10192,2022-09-26 07:00:00,99.73,72,29,5.02
10061,2024-07-01 06:00:00,113.64,91,9,11.5
10236,2023-07-25 18:00:00,66.37,60,26,7.33
10126,2023-09-28 03:00:00,107.48,94,13,10.94
10069,2023-11-27 09:00:00,73.46,90,9,6.59
10080,2023-01-16 16:00:00,56.62,45,12,11.75
10199,2024-10-22 05:00:00,57.29,54,25,7.06
10179,2022-05-28 02:00:00,58.4,68,16,7.15
10187,2025-01-04 04:00:00,88.59,86,26,10.93
10166,2022-07-29 15:00:00,40.8,84,13,4.24
10130,2022-05-15 19:00:00,68.0,46,7,8.98
10013,2025-08-05 01:00:00,9.72,10,14,4.98
10075,2024-09-10 06:00:00,31.08,69,12,9.2
10001,2023-10-31 10:00:00,97.65,111,9,13.24
10088,2024-09-07 03:00:00,73.37,42,10,5.34
10063,2023-08-14 10:00:00,74.57,61,10,4.05
10084,2024-09-10 07:00:00,5.0,14,14,5.34
10061,2024-07-15 05:00:00,119.06,104,9,9.46
10089,2025-01-29 00:00:00,81.78,75,26,4.15
10192,2024-08-13 04:00:00,113.81,92,28,4.26
10178,2025-03-07 01:00:00,80.37,83,28,8.06
10135,2024-08-11 22:00:00,66.04,43,10,8.52
10165,2025-08-26 23:00:00,92.73,69,22,7.25
10048,2022-06-27 06:00:00,48.91,63,6,5.56
10007,2022-06-18 12:00:00,59.67,65,16,5.33
10150,2025-05-10 04:00:00,102.64,77,27,8.69
10185,2022-04-26 02:00:00,76.86,56,25,6.18
10228,2022-09-06 08:00:00,58.57,60,29,6.37
10036,2025-09-06 15:00:00,8.45,12,29,5.37
10145,2023-02-23 17:00:00,85.31,91,22,8.0
10017,2025-07-29 12:00:00,31.89,52,19,8.86
10151,2023-05-07 00:00:00,108.54,97,19,8.43
10153,2022-07-28 09:00:00,61.79,48,10,5.36
10181,2024-05-11 15:00:00,60.11,55,22,3.4
10122,2022-05-25 01:00:00,41.68,52,8,6.96
10126,2025-02-19 17:00:00,100.54,98,16,6.6
10160,2024-11-04 08:00:00,114.53,103,5,8.78
10217,2023-09-06 09:00:00,95.86,79,26,8.78
10041,2023-08-03 02:00:00,5.0,12,10,8.81
10083,2023-08-09 04:00:00,86.38,77,28,8.09
10177,2024-02-19 03:00:00,129.87,102,29,3.52
10016,2022-04-08 06:00:00,65.0,98,15,2.34
10160,2024-11-18 07:00:00,89.65,73,22,3.57
10038,2023-08-07 07:00:00,53.93,40,19,10.55
10101,2024-04-30 19:00:00,82.48,80,14,9.66
10206,2024-03-28 04:00:00,77.75,72,28,7.77
10069,2023-07-23 19:00:00,18.64,11,5,6.57
10229,2025-01-19 09:00:00,102.4,99,27,8.83
10049,2025-01-10 15:00:00,7.74,12,24,9.23
10091,2023-07-04 04:00:00,75.68,120,22,5.04
10182,2025-09-25 02:00:00,27.49,36,8,10.72
10081,2023-05-23 03:00:00,92.68,62,20,11.55
10012,2023-04-30 06:00:00,111.43,120,28,9.72
10078,2022-07-21 18:00:00,122.84,106,27,6.99
10168,2024-11-20 12:00:00,88.19,83,7,4.73
10015,2025-04-27 03:00:00,77.66,72,11,4.13
10095,2023-11-03 23:00:00,59.01,48,10,4.55
10026,2024-10-30 13:00:00,76.06,120,25,7.67
10231,2022-03-17 23:00:00,83.28,94,19,7.99
10033,2022-11-24 04:00:00,96.82,79,5,3.49
10060,2024-02-07 19:00:00,106.12,61,16,7.43
10138,2024-07-23 04:00:00,63.26,68,19,7.53
10101,2022-07-27 08:00:00,49.99,37,28,6.14
10016,2024-02-04 04:00:00,57.41,85,22,7.64
10065,2022-01-30 21:00:00,42.84,42,9,8.08
10128,2023-04-28 02:00:00,25.85,51,13,11.81
10004,2022-01-24 03:00:00,47.24,71,10,3.9
10214,2023-01-15 12:00:00,116.86,77,26,6.1
10013,2023-09-19 19:00:00,45.56,87,10,5.5
10100,2022-08-12 22:00:00,94.56,98,25,7.11
10153,2024-05-15 15:00:00,99.97,58,14,6.44
10206,2023-03-14 20:00:00,58.43,64,17,7.3
10118,2024-11-29 22:00:00,42.98,89,10,4.53
10099,2024-07-22 07:00:00,94.04,111,22,8.65
10220,2025-01-28 09:00:00,36.54,84,18,8.76
10176,2023-07-09 13:00:00,87.47,78,12,7.13
10202,2022-05-18 21:00:00,41.71,32,18,11.05
10065,2022-08-08 12:00:00,50.23,47,8,3.64
10080,2022-12-03 00:00:00,104.88,92,17,6.34
10221,2024-10-04 16:00:00,97.88,107,14,5.3
10091,2023-08-31 13:00:00,25.22,46,8,8.08
10056,2023-03-08 07:00:00,5.0,13,14,7.19
10045,2024-04-04 04:00:00,5.0,15,9,9.94
10073,2025-05-25 21:00:00,50.36,96,17,8.57
10041,2024-02-13 07:00:00,24.6,33,7,7.22
10040,2022-06-02 14:00:00,63.55,79,11,7.59
10040,2023-07-26 18:00:00,108.19,117,18,4.91
10117,2023-09-27 00:00:00,42.82,51,27,10.67
10063,2023-11-25 06:00:00,102.39,101,25,7.87
10125,2025-01-18 06:00:00,57.1,49,10,5.76
10148,2024-07-05 19:00:00,87.93,69,29,7.14
10139,2024-10-24 04:00:00,82.4,62,8,3.17
10037,2022-04-10 20:00:00,93.49,114,15,6.44
10221,2022-07-23 01:00:00,94.87,92,9,4.02
10119,2024-02-28 02:00:00,51.2,43,20,4.62
10019,2024-02-02 23:00:00,27.57,48,6,5.16
10105,2022-03-01 16:00:00,66.63,52,15,7.52
10071,2023-04-20 08:00:00,68.56,107,9,8.51
10135,2023-09-07 18:00:00,66.6,59,19,4.59
10114,2025-08-05 20:00:00,100.74,78,25,1.25
10069,2023-05-26 19:00:00,76.29,82,18,6.39
10178,2022-04-22 21:00:00,34.5,37,5,6.54
10189,2025-01-11 13:00:00,75.34,61,10,8.86
10065,2022-12-31 03:00:00,98.16,86,7,8.9
10122,2024-10-09 17:00:00,31.96,46,9,5.44
10095,2025-02-20 21:00:00,101.37,77,24,6.97
10156,2022-03-15 12:00:00,125.72,105,28,8.79
10211,2024-02-12 10:00:00,88.89,75,10,7.07
10081,2022-05-27 23:00:00,80.64,71,24,9.88
10162,2022-12-12 02:00:00,57.95,120,12,1.24
10168,2023-02-22 04:00:00,64.85,55,14,9.34
10046,2024-12-17 04:00:00,55.39,70,6,13.06
10188,2022-11-18 18:00:00,31.56,53,20,6.33
10198,2025-09-15 17:00:00,89.22,74,28,10.05
10070,2022-07-29 00:00:00,53.88,56,12,7.52
10212,2024-04-16 16:00:00,58.03,61,8,7.78
10231,2025-04-29 09:00:00,67.05,61,14,7.64
10214,2023-05-04 19:00:00,84.14,58,19,8.85
10117,2023-06-01 20:00:00,31.48,45,10,2.5
10188,2024-08-21 03:00:00,68.38,109,24,4.46
10066,2023-12-23 12:00:00,33.23,67,6,2.82
10232,2022-05-24 17:00:00,80.45,70,6,8.11
10109,2024-04-29 08:00:00,40.34,62,12,4.05
10119,2024-07-08 08:00:00,68.82,65,14,5.34
10139,2022-10-18 14:00:00,102.39,78,7,8.63
10009,2023-12-01 00:00:00,86.61,118,21,7.79
10229,2024-11-08 01:00:00,100.78,94,7,8.65
10161,2024-08-02 14:00:00,50.56,69,23,6.75
10210,2024-07-10 20:00:00,25.88,50,24,7.11
10225,2022-01-31 16:00:00,67.35,51,13,2.99
10063,2025-03-25 21:00:00,67.79,70,13,6.25
10232,2023-05-07 20:00:00,106.83,78,27,11.77
10082,2025-01-13 04:00:00,78.82,61,17,3.52
10121,2025-02-27 21:00:00,76.48,120,7,5.6
10019,2025-07-27 12:00:00,54.2,103,27,7.89
10153,2025-04-17 08:00:00,84.87,74,21,8.49
10075,2023-02-16 17:00:00,5.0,13,15,5.57
10204,2023-09-18 20:00:00,15.43,43,19,8.38
10088,2024-03-13 14:00:00,70.5,46,24,8.35
10108,2024-01-15 00:00:00,43.43,90,14,5.78
10084,2022-07-08 00:00:00,20.09,31,8,6.54
10139,2022-07-18 15:00:00,66.6,49,15,8.21
10182,2023-03-07 17:00:00,53.62,86,25,3.85
10021,2024-03-05 13:00:00,22.75,33,12,5.0
10178,2022-04-19 21:00:00,67.71,75,9,3.13
10105,2024-03-31 05:00:00,102.6,55,21,4.45
10211,2023-10-19 23:00:00,73.46,65,21,8.81
10099,2025-04-03 02:00:00,55.53,58,18,7.39
10024,2025-05-09 22:00:00,52.0,55,6,6.39
10221,2024-07-28 20:00:00,68.75,65,7,9.03
10093,2023-01-21 06:00:00,44.33,98,11,1.69
10184,2025-03-11 06:00:00,82.56,85,18,1.0
10026,2023-09-02 12:00:00,36.26,46,29,8.62
10061,2023-09-29 08:00:00,74.51,55,17,3.82
10216,2024-12-25 09:00:00,79.84,72,28,5.48
10037,2025-09-11 11:00:00,76.38,80,23,6.86
10020,2023-02-26 19:00:00,79.86,82,11,4.52
10157,2023-04-02 18:00:00,43.8,93,13,8.27
10229,2024-12-30 19:00:00,57.78,46,15,8.02
10087,2023-06-22 21:00:00,99.13,80,15,8.09
10025,2023-09-20 16:00:00,66.09,116,22,3.97
10019,2022-05-07 05:00:00,24.08,31,17,5.78
10213,2025-08-03 18:00:00,61.5,112,13,7.82
10034,2024-07-05 01:00:00,46.96,34,15,4.07
10132,2025-02-22 15:00:00,53.45,97,19,11.97
10111,2024-03-21 21:00:00,63.65,67,23,6.19
10043,2025-07-02 04:00:00,68.0,74,11,4.48
10216,2025-03-05 06:00:00,93.69,58,12,8.19
10021,2022-01-11 17:00:00,38.72,44,6,8.24
10119,2023-08-30 19:00:00,108.66,91,12,5.1
10010,2022-09-22 13:00:00,71.81,74,15,6.96
10216,2023-03-31 06:00:00,102.11,70,9,6.71
10207,2025-09-08 23:00:00,79.03,72,29,7.98
10122,2024-09-18 08:00:00,49.31,48,24,9.98
10102,2024-02-03 00:00:00,101.94,97,29,7.58
10124,2024-07-21 14:00:00,55.24,65,14,6.3
10023,2025-01-06 01:00:00,86.76,66,10,10.24
10144,2023-03-09 13:00:00,17.06,41,28,5.1
10116,2025-04-28 13:00:00,9.98,21,12,7.94
10218,2024-06-24 14:00:00,115.17,98,24,9.3
10006,2024-11-06 02:00:00,89.15,64,7,6.37
10044,2024-09-15 16:00:00,79.92,84,14,10.25
10017,2025-06-16 15:00:00,41.81,77,21,10.22
10192,2023-01-16 08:00:00,121.08,79,6,6.0
10119,2024-12-20 06:00:00,124.54,109,16,9.29
10143,2022-09-04 16:00:00,94.7,114,19,10.88
10082,2022-07-03 00:00:00,47.92,37,9,6.0
10118,2022-02-06 00:00:00,34.63,62,14,9.52
10094,2023-11-11 05:00:00,127.02,95,15,8.36
10100,2024-09-22 16:00:00,104.02,83,24,6.38
10208,2023-02-04 09:00:00,84.98,58,23,4.96
10018,2022-02-21 09:00:00,75.86,60,27,5.21
10173,2022-04-25 08:00:00,26.74,44,9,1.0
10237,2025-03-28 04:00:00,98.49,98,27,7.71
10236,2022-11-23 19:00:00,81.18,65,22,5.85
10063,2023-10-28 06:00:00,72.92,65,12,9.86
10049,2022-04-17 21:00:00,16.05,29,21,8.27
10197,2022-08-29 02:00:00,5.0,10,24,5.2
10192,2023-04-18 13:00:00,99.59,73,19,3.27
10195,2023-09-16 23:00:00,52.21,41,21,8.63
10081,2025-06-16 13:00:00,106.95,81,18,8.23
10199,2024-01-12 07:00:00,34.72,58,14,8.57
10218,2023-06-24 09:00:00,64.71,65,21,9.95
10175,2023-04-29 01:00:00,81.01,101,18,5.77
10084,2024-11-18 12:00:00,5.0,10,17,1.0
10147,2023-07-22 10:00:00,40.31,55,11,8.85
10155,2023-03-15 14:00:00,106.63,73,24,8.65
10024,2022-04-24 21:00:00,28.69,21,17,5.92
10026,2023-03-25 02:00:00,34.47,59,27,6.3
10151,2023-10-19 00:00:00,70.39,54,7,6.78
10021,2024-08-28 10:00:00,54.75,70,26,4.5
10087,2023-07-25 19:00:00,54.51,46,28,10.62
10206,2022-01-11 12:00:00,98.65,104,17,9.38
10022,2022-08-17 08:00:00,86.58,64,13,7.17
10151,2024-08-13 23:00:00,90.86,93,27,5.45
10110,2022-04-13 11:00:00,86.05,97,17,8.08
10131,2022-10-18 01:00:00,37.73,70,11,12.33
10134,2023-11-07 17:00:00,51.62,43,11,11.69
10044,2022-10-17 02:00:00,70.11,89,16,6.09
